date,yield_3m,yield_6m,yield_1y,yield_3y,yield_5y,yield_7y,yield_10y,shibor_on,shibor_1w,shibor_1m,shibor_3m,cpi_yoy,ppi_yoy,pmi_manufacturing,m2_yoy
2024-06-05,1.4956,1.5654,1.6319,1.8969,2.0573,2.2093,2.2808,1.664,1.776,1.899,1.948,0.3,-2.5,50.4,7.2
2024-06-06,1.4817,1.5447,1.6105,1.8922,2.0595,2.2136,2.2828,1.656,1.78,1.897,1.948,0.3,-2.5,50.4,7.2
2024-06-07,1.4818,1.5397,1.604,1.8932,2.0598,2.2156,2.2833,1.719,1.751,1.898,1.949,0.3,-2.5,50.4,7.2
2024-06-11,1.4901,1.5463,1.599,1.8923,2.0555,2.2113,2.2791,1.679,1.802,1.9,1.947,0.3,-2.5,50.4,7.2
2024-06-12,1.5001,1.553,1.599,1.8976,2.0634,2.2152,2.276,1.68,1.796,1.898,1.943,0.3,-2.5,50.4,7.2
2024-06-13,1.5514,1.5704,1.597,1.9024,2.0655,2.2144,2.2678,1.723,1.817,1.9,1.94,0.3,-2.5,50.4,7.2
2024-06-14,1.5414,1.5734,1.594,1.8953,2.0588,2.2062,2.2558,1.732,1.813,1.9,1.939,0.3,-2.5,50.4,7.2
2024-06-17,1.5376,1.5724,1.604,1.9109,2.0659,2.2116,2.2609,1.783,1.862,1.898,1.935,0.3,-2.5,50.4,7.2
2024-06-18,1.5204,1.5632,1.604,1.9039,2.0568,2.198,2.2537,1.829,1.882,1.9,1.934,0.3,-2.5,50.4,7.2
2024-06-19,1.5227,1.5638,1.599,1.8776,2.0236,2.1683,2.2429,1.853,1.861,1.9,1.929,0.3,-2.5,50.4,7.2
2024-06-20,1.5068,1.5545,1.599,1.8823,2.0289,2.1706,2.2445,1.877,1.89,1.9,1.927,0.3,-2.5,50.4,7.2
2024-06-21,1.5007,1.5445,1.5915,1.8969,2.039,2.1819,2.2571,1.96,1.939,1.9,1.923,0.3,-2.5,50.4,7.2
2024-06-24,1.473,1.539,1.5915,1.8805,2.0255,2.158,2.2451,1.98,2.008,1.9,1.922,0.3,-2.5,50.4,7.2
2024-06-25,1.4414,1.4867,1.5615,1.856,2.0159,2.148,2.235,1.964,2.014,1.9,1.921,0.3,-2.5,50.4,7.2
2024-06-26,1.4606,1.4844,1.544,1.8397,1.9987,2.1355,2.2225,1.976,2.083,1.9,1.919,0.3,-2.5,50.4,7.2
2024-06-27,1.4204,1.4464,1.549,1.8088,1.9769,2.1054,2.2081,1.879,2.028,1.9,1.918,0.3,-2.5,50.4,7.2
2024-06-28,1.4411,1.4489,1.539,1.796,1.9782,2.103,2.2058,1.889,2.099,1.9,1.918,0.3,-2.5,50.4,7.2
2024-07-01,1.4325,1.4457,1.5565,1.8257,2.02,2.141,2.2486,1.749,1.802,1.899,1.917,0.3,-1.4,49.5,7.0
2024-07-02,1.4228,1.4478,1.5365,1.7936,1.9875,2.1087,2.2369,1.715,1.796,1.896,1.917,0.3,-1.4,49.5,7.0
2024-07-03,1.4257,1.4434,1.524,1.7838,1.9589,2.0965,2.2426,1.688,1.8,1.895,1.914,0.3,-1.4,49.5,7.0
2024-07-04,1.4363,1.4575,1.529,1.8035,1.9711,2.1042,2.2502,1.712,1.811,1.892,1.91,0.3,-1.4,49.5,7.0
2024-07-05,1.4436,1.4549,1.529,1.8255,1.9995,2.1293,2.2754,1.764,1.807,1.888,1.908,0.3,-1.4,49.5,7.0
2024-07-08,1.49,1.4934,1.579,1.8654,2.0347,2.1547,2.2904,1.754,1.82,1.887,1.907,0.3,-1.4,49.5,7.0
2024-07-09,1.495,1.4993,1.554,1.8401,2.0074,2.1248,2.2698,1.679,1.804,1.886,1.907,0.3,-1.4,49.5,7.0
2024-07-10,1.47,1.4757,1.5515,1.8406,2.0131,2.1326,2.2707,1.64,1.8,1.883,1.906,0.3,-1.4,49.5,7.0
2024-07-11,1.4517,1.4569,1.539,1.8272,2.0064,2.1278,2.2648,1.67,1.803,1.879,1.904,0.3,-1.4,49.5,7.0
2024-07-12,1.4567,1.4573,1.539,1.8237,2.0016,2.1229,2.2604,1.668,1.801,1.878,1.899,0.3,-1.4,49.5,7.0
2024-07-15,1.4664,1.467,1.5365,1.8169,1.9891,2.1084,2.2541,1.78,1.821,1.879,1.897,0.3,-1.4,49.5,7.0
2024-07-16,1.4763,1.477,1.529,1.817,1.9841,2.1034,2.2613,1.894,1.894,1.878,1.897,0.3,-1.4,49.5,7.0
2024-07-17,1.5001,1.502,1.524,1.817,1.9579,2.1054,2.2598,1.913,1.885,1.878,1.896,0.3,-1.4,49.5,7.0
2024-07-18,1.4976,1.5997,1.5315,1.8188,1.9607,2.1169,2.2673,1.933,1.893,1.879,1.897,0.3,-1.4,49.5,7.0
2024-07-19,1.4874,1.5995,1.5265,1.8004,1.9534,2.1101,2.2614,1.855,1.855,1.877,1.895,0.3,-1.4,49.5,7.0
2024-07-22,1.455,1.5635,1.488,1.7674,1.9141,2.0682,2.2461,1.647,1.715,1.873,1.894,0.3,-1.4,49.5,7.0
2024-07-23,1.4401,1.5481,1.4705,1.7432,1.8918,2.0407,2.2322,1.736,1.751,1.867,1.888,0.3,-1.4,49.5,7.0
2024-07-24,1.4463,1.5182,1.4655,1.7401,1.8972,2.0485,2.2381,1.739,1.742,1.862,1.887,0.3,-1.4,49.5,7.0
2024-07-25,1.4203,1.4984,1.465,1.7431,1.8923,2.039,2.2168,1.764,1.871,1.855,1.882,0.3,-1.4,49.5,7.0
2024-07-26,1.3979,1.5034,1.4769,1.7468,1.8976,2.041,2.1944,1.689,1.913,1.848,1.877,0.3,-1.4,49.5,7.0
2024-07-29,1.3924,1.4984,1.45,1.7393,1.8933,2.0313,2.1574,1.631,1.895,1.843,1.869,0.3,-1.4,49.5,7.0
2024-07-30,1.3915,1.4519,1.43,1.7222,1.8836,2.0215,2.148,1.639,1.814,1.839,1.865,0.3,-1.4,49.5,7.0
2024-07-31,1.4032,1.4899,1.4201,1.7062,1.849,1.992,2.1494,1.782,1.772,1.835,1.86,0.2,-0.8,49.5,6.2
2024-08-01,1.4124,1.4849,1.4101,1.6827,1.8262,1.9686,2.1297,1.608,1.7,1.828,1.857,0.2,-0.8,49.5,6.2
2024-08-02,1.3933,1.4847,1.3901,1.6741,1.8188,1.9598,2.1277,1.573,1.7,1.825,1.853,0.2,-0.8,49.5,6.2
2024-08-05,1.3815,1.4597,1.3902,1.674,1.8144,1.9659,2.1376,1.585,1.694,1.818,1.849,0.2,-0.8,49.5,6.2
2024-08-06,1.3821,1.4696,1.4103,1.6813,1.817,1.9634,2.1491,1.583,1.687,1.813,1.844,0.2,-0.8,49.5,6.2
2024-08-07,1.3877,1.4719,1.4065,1.6734,1.7995,1.9541,2.1414,1.617,1.708,1.807,1.839,0.2,-0.8,49.5,6.2
2024-08-08,1.3875,1.4746,1.4268,1.7024,1.8349,2.0103,2.181,1.681,1.763,1.805,1.835,0.2,-0.8,49.5,6.2
2024-08-09,1.4067,1.49,1.4562,1.7215,1.8706,2.0613,2.1986,1.778,1.795,1.803,1.8335,0.2,-0.8,49.5,6.2
2024-08-12,1.4312,1.51,1.5283,1.8032,1.9358,2.1375,2.2508,1.951,1.893,1.806,1.833,0.2,-0.8,49.5,6.2
2024-08-13,1.4997,1.4929,1.5008,1.7687,1.9011,2.1369,2.2255,1.928,1.828,1.813,1.837,0.2,-0.8,49.5,6.2
2024-08-14,1.4954,1.501,1.5059,1.761,1.8858,2.1027,2.1966,1.842,1.869,1.812,1.838,0.2,-0.8,49.5,6.2
2024-08-15,1.4879,1.541,1.5211,1.776,1.9058,2.1081,2.205,1.754,1.814,1.811,1.84,0.2,-0.8,49.5,6.2
2024-08-16,1.4835,1.5995,1.5341,1.781,1.8901,2.0986,2.1978,1.7,1.811,1.809,1.838,0.2,-0.8,49.5,6.2
2024-08-19,1.5063,1.6036,1.5406,1.7711,1.8834,2.0932,2.1816,1.682,1.722,1.81,1.837,0.2,-0.8,49.5,6.2
2024-08-20,1.5021,1.5886,1.5535,1.7765,1.8859,2.0895,2.171,1.712,1.761,1.812,1.838,0.2,-0.8,49.5,6.2
2024-08-21,1.5446,1.5983,1.5443,1.7668,1.8761,2.0786,2.167,1.722,1.808,1.812,1.84,0.2,-0.8,49.5,6.2
2024-08-22,1.5345,1.5825,1.5211,1.732,1.8726,2.0614,2.1582,1.765,1.821,1.815,1.843,0.2,-0.8,49.5,6.2
2024-08-23,1.5104,1.5648,1.4973,1.6924,1.8487,2.0577,2.1547,1.801,1.825,1.819,1.844,0.2,-0.8,49.5,6.2
2024-08-26,1.5008,1.5367,1.5042,1.6836,1.8447,2.0617,2.1628,1.862,1.936,1.823,1.845,0.2,-0.8,49.5,6.2
2024-08-27,1.5156,1.5369,1.5073,1.6942,1.8658,2.1048,2.1903,1.667,1.869,1.824,1.849,0.2,-0.8,49.5,6.2
2024-08-28,1.5103,1.5149,1.4963,1.695,1.8552,2.0715,2.1673,1.52,1.758,1.824,1.85,0.2,-0.8,49.5,6.2
2024-08-29,1.4934,1.5085,1.4912,1.6772,1.8671,2.0825,2.1703,1.514,1.628,1.822,1.85,0.2,-0.8,49.5,6.2
2024-08-30,1.4709,1.4949,1.49,1.6679,1.8522,2.0811,2.1704,1.529,1.647,1.822,1.85,0.2,-0.8,49.5,6.2
2024-09-02,1.4566,1.4889,1.465,1.6157,1.8085,2.0483,2.1457,1.516,1.689,1.821,1.85,0.5,-0.8,49.4,6.3
2024-09-03,1.4457,1.4796,1.43,1.5705,1.7853,2.0419,2.1432,1.568,1.68,1.822,1.85,0.5,-0.8,49.4,6.3
2024-09-04,1.4281,1.4694,1.455,1.5651,1.775,2.0214,2.1336,1.529,1.67,1.823,1.85,0.5,-0.8,49.4,6.3
2024-09-05,1.4218,1.469,1.4475,1.55,1.7761,2.0111,2.1338,1.578,1.68,1.825,1.85,0.5,-0.8,49.4,6.3
2024-09-06,1.4221,1.4685,1.4352,1.5508,1.779,2.009,2.1388,1.716,1.676,1.831,1.85,0.5,-0.8,49.4,6.3
2024-09-09,1.445,1.4576,1.4152,1.5368,1.77,1.9755,2.1267,1.8,1.833,1.831,1.85,0.5,-0.8,49.4,6.3
2024-09-10,1.4045,1.4067,1.3552,1.4866,1.7497,1.9534,2.1143,1.955,1.834,1.832,1.851,0.5,-0.8,49.4,6.3
2024-09-11,1.4,1.4,1.3285,1.4608,1.7175,1.9463,2.1044,1.773,1.776,1.834,1.851,0.5,-0.8,49.4,6.3
2024-09-12,1.4,1.3895,1.326,1.4603,1.7232,1.9483,2.0998,1.777,1.794,1.83,1.85,0.5,-0.8,49.4,6.3
2024-09-13,1.39,1.39,1.326,1.463,1.7205,1.9331,2.0724,1.656,1.806,1.83,1.85,0.5,-0.8,49.4,6.3
2024-09-14,1.3732,1.3824,1.331,1.4428,1.7009,1.9143,2.0425,1.611,1.746,1.83,1.85,0.5,-0.8,49.4,6.3
2024-09-18,1.384,1.3942,1.366,1.4705,1.7217,1.9247,2.0403,1.744,1.86,1.831,1.85,0.5,-0.8,49.4,6.3
2024-09-19,1.404,1.4218,1.391,1.5003,1.7411,1.9347,2.045,1.879,1.947,1.833,1.851,0.5,-0.8,49.4,6.3
2024-09-20,1.396,1.429,1.391,1.4963,1.7281,1.9062,2.0431,1.932,1.929,1.834,1.852,0.5,-0.8,49.4,6.3
2024-09-23,1.4044,1.4284,1.3879,1.4993,1.7314,1.9044,2.0381,1.921,1.859,1.837,1.854,0.5,-0.8,49.4,6.3
2024-09-24,1.3929,1.4245,1.4179,1.5158,1.7521,1.9373,2.0728,1.785,1.92,1.836,1.85,0.5,-0.8,49.4,6.3
2024-09-25,1.4007,1.428,1.3879,1.5048,1.6995,1.8926,2.0437,1.643,1.873,1.83,1.845,0.5,-0.8,49.4,6.3
2024-09-26,1.411,1.4428,1.4029,1.5142,1.7316,1.933,2.0787,1.608,1.838,1.825,1.836,0.5,-0.8,49.4,6.3
2024-09-27,1.4109,1.4698,1.4379,1.5649,1.8312,2.0486,2.1714,1.401,1.661,1.822,1.835,0.5,-0.8,49.4,6.3
2024-09-29,1.4186,1.4639,1.4379,1.6616,1.9312,2.1311,2.2534,1.336,1.727,1.82,1.836,0.5,-0.8,49.4,6.3
2024-09-30,1.3986,1.449,1.3679,1.5636,1.8388,2.0732,2.1518,1.514,1.522,1.82,1.84,0.6,-1.8,49.1,6.3
2024-10-08,1.4,1.449,1.3729,1.6379,1.9106,2.1101,2.1928,1.509,1.697,1.82,1.84,0.6,-1.8,49.1,6.3
2024-10-09,1.4286,1.4675,1.4279,1.6935,1.8886,2.0857,2.176,1.618,1.803,1.82,1.841,0.6,-1.8,49.1,6.3
2024-10-10,1.4136,1.4575,1.4379,1.6459,1.8326,2.0441,2.1441,1.527,1.7,1.82,1.841,0.6,-1.8,49.1,6.3
2024-10-11,1.3936,1.4585,1.4429,1.6432,1.8171,2.037,2.1392,1.406,1.526,1.82,1.841,0.6,-1.8,49.1,6.3
2024-10-12,1.3707,1.4345,1.4179,1.644,1.8122,2.0423,2.1441,1.306,1.511,1.82,1.841,0.6,-1.8,49.1,6.3
2024-10-14,1.4091,1.5395,1.4479,1.6619,1.819,2.0376,2.1368,1.418,1.587,1.82,1.841,0.6,-1.8,49.1,6.3
2024-10-15,1.4198,1.5392,1.4504,1.6535,1.8065,2.0106,2.1254,1.407,1.517,1.82,1.842,0.6,-1.8,49.1,6.3
2024-10-16,1.4323,1.5291,1.4504,1.6469,1.8215,2.0181,2.1331,1.46,1.59,1.819,1.846,0.6,-1.8,49.1,6.3
2024-10-17,1.4,1.4989,1.4279,1.5989,1.7805,1.9888,2.1084,1.425,1.549,1.819,1.855,0.6,-1.8,49.1,6.3
2024-10-18,1.4098,1.4819,1.4329,1.6133,1.7882,2.0044,2.1209,1.399,1.568,1.818,1.858,0.6,-1.8,49.1,6.3
2024-10-21,1.4399,1.4686,1.4354,1.6397,1.7938,2.0076,2.1211,1.474,1.584,1.819,1.864,0.6,-1.8,49.1,6.3
2024-10-22,1.4318,1.4635,1.4349,1.671,1.8316,2.0401,2.1458,1.477,1.579,1.82,1.869,0.6,-1.8,49.1,6.3
2024-10-23,1.4156,1.4772,1.4254,1.6862,1.8443,2.0502,2.1559,1.49,1.595,1.82,1.873,0.6,-1.8,49.1,6.3
2024-10-24,1.3928,1.4391,1.4302,1.6854,1.8521,2.058,2.1661,1.53,1.596,1.822,1.879,0.6,-1.8,49.1,6.3
2024-10-25,1.3895,1.4371,1.4169,1.647,1.8428,2.043,2.1539,1.507,1.703,1.823,1.883,0.6,-1.8,49.1,6.3
2024-10-28,1.4322,1.4794,1.407,1.6353,1.8336,2.0522,2.1617,1.495,1.658,1.821,1.884,0.6,-1.8,49.1,6.3
2024-10-29,1.4322,1.469,1.4367,1.6198,1.8291,2.0502,2.1598,1.439,1.75,1.82,1.884,0.6,-1.8,49.1,6.3
2024-10-30,1.4257,1.449,1.4461,1.6082,1.822,2.0456,2.1597,1.394,1.656,1.82,1.884,0.6,-1.8,49.1,6.3
2024-10-31,1.4066,1.429,1.426,1.5835,1.7947,2.029,2.1476,1.364,1.656,1.82,1.884,0.4,-2.8,49.8,6.8
2024-11-01,1.4014,1.409,1.4065,1.5597,1.7674,2.0151,2.1406,1.36,1.507,1.818,1.879,0.4,-2.8,49.8,6.8
2024-11-04,1.3923,1.3991,1.4044,1.5589,1.7786,2.0149,2.1275,1.346,1.496,1.815,1.878,0.4,-2.8,49.8,6.8
2024-11-05,1.3835,1.3892,1.4077,1.5334,1.7691,1.9923,2.1106,1.338,1.5,1.811,1.877,0.4,-2.8,49.8,6.8
2024-11-06,1.3786,1.3891,1.4103,1.5248,1.7748,2.0002,2.1234,1.33,1.5,1.808,1.876,0.4,-2.8,49.8,6.8
2024-11-07,1.3615,1.3787,1.4022,1.4981,1.7552,1.9805,2.1115,1.319,1.555,1.803,1.87,0.4,-2.8,49.8,6.8
2024-11-08,1.3666,1.3787,1.4062,1.4992,1.7427,1.9763,2.1067,1.461,1.645,1.799,1.864,0.4,-2.8,49.8,6.8
2024-11-11,1.3691,1.4096,1.4032,1.5069,1.7409,1.9613,2.092,1.443,1.655,1.797,1.862,0.4,-2.8,49.8,6.8
2024-11-12,1.374,1.4096,1.4008,1.5016,1.713,1.9303,2.0729,1.525,1.687,1.797,1.859,0.4,-2.8,49.8,6.8
2024-11-13,1.3616,1.3896,1.4028,1.4963,1.7186,1.9528,2.0876,1.465,1.644,1.797,1.859,0.4,-2.8,49.8,6.8
2024-11-14,1.3627,1.3848,1.391,1.4799,1.7065,1.9379,2.0808,1.456,1.674,1.796,1.858,0.4,-2.8,49.8,6.8
2024-11-15,1.3607,1.3798,1.3875,1.4774,1.7099,1.9381,2.0948,1.47,1.685,1.796,1.856,0.4,-2.8,49.8,6.8
2024-11-18,1.3757,1.3794,1.3703,1.4774,1.724,1.9649,2.1117,1.47,1.697,1.794,1.856,0.4,-2.8,49.8,6.8
2024-11-19,1.3752,1.3788,1.3579,1.4556,1.7122,1.9419,2.0947,1.48,1.693,1.792,1.856,0.4,-2.8,49.8,6.8
2024-11-20,1.3801,1.3805,1.348,1.4533,1.7074,1.948,2.1025,1.47,1.684,1.791,1.857,0.4,-2.8,49.8,6.8
2024-11-21,1.3654,1.3697,1.3479,1.4435,1.6977,1.9194,2.0843,1.455,1.659,1.792,1.86,0.4,-2.8,49.8,6.8
2024-11-22,1.3726,1.3793,1.3504,1.4472,1.7031,1.9214,2.0832,1.456,1.653,1.789,1.86,0.4,-2.8,49.8,6.8
2024-11-25,1.382,1.3948,1.3603,1.4451,1.6936,1.8965,2.0682,1.464,1.727,1.787,1.86,0.4,-2.8,49.8,6.8
2024-11-26,1.3752,1.3898,1.3856,1.4551,1.6988,1.9044,2.0657,1.43,1.723,1.785,1.86,0.4,-2.8,49.8,6.8
2024-11-27,1.3761,1.3847,1.3845,1.4467,1.7021,1.9044,2.0553,1.385,1.7,1.784,1.859,0.4,-2.8,49.8,6.8
2024-11-28,1.3779,1.3798,1.3777,1.4418,1.6842,1.8789,2.0304,1.329,1.726,1.779,1.858,0.4,-2.8,49.8,6.8
2024-11-29,1.37,1.37,1.3698,1.4142,1.6598,1.876,2.0206,1.319,1.631,1.772,1.852,0.4,-2.8,49.8,6.8
2024-12-02,1.3424,1.35,1.35,1.3826,1.615,1.8346,1.981,1.414,1.591,1.754,1.825,0.3,-2.9,50.1,7.5
2024-12-03,1.3501,1.3547,1.3491,1.3901,1.6257,1.8432,1.9886,1.337,1.601,1.736,1.795,0.3,-2.9,50.1,7.5
2024-12-04,1.3525,1.3491,1.3432,1.3826,1.6026,1.8198,1.9612,1.381,1.588,1.716,1.772,0.3,-2.9,50.1,7.5
2024-12-05,1.3531,1.356,1.3479,1.3735,1.6086,1.8221,1.9462,1.479,1.688,1.711,1.762,0.3,-2.9,50.1,7.5
2024-12-06,1.3501,1.356,1.3485,1.3835,1.6111,1.8238,1.9539,1.478,1.686,1.711,1.755,0.3,-2.9,50.1,7.5
2024-12-09,1.3452,1.3492,1.3482,1.3841,1.585,1.7896,1.9168,1.516,1.736,1.71,1.753,0.3,-2.9,50.1,7.5
2024-12-10,1.3396,1.3264,1.3087,1.3397,1.5454,1.7276,1.8468,1.47,1.784,1.711,1.748,0.3,-2.9,50.1,7.5
2024-12-11,1.33,1.33,1.2782,1.3346,1.53,1.71,1.8218,1.528,1.722,1.711,1.744,0.3,-2.9,50.1,7.5
2024-12-12,1.3085,1.3095,1.2142,1.3053,1.4844,1.6876,1.8172,1.482,1.635,1.712,1.74,0.3,-2.9,50.1,7.5
2024-12-13,1.2836,1.2845,1.1582,1.2502,1.4353,1.6626,1.7771,1.404,1.758,1.71,1.735,0.3,-2.9,50.1,7.5
2024-12-16,1.2389,1.2471,1.1182,1.2095,1.4176,1.6301,1.7215,1.421,1.762,1.708,1.725,0.3,-2.9,50.1,7.5
2024-12-17,1.2003,1.209,1.1081,1.2144,1.4417,1.6441,1.7237,1.425,1.787,1.706,1.718,0.3,-2.9,50.1,7.5
2024-12-18,1.1518,1.1589,1.0782,1.2009,1.4515,1.6701,1.7564,1.428,1.776,1.704,1.715,0.3,-2.9,50.1,7.5
2024-12-19,1.1002,1.1088,1.0432,1.1747,1.4161,1.6451,1.7417,1.424,1.627,1.701,1.712,0.3,-2.9,50.1,7.5
2024-12-20,1.0002,1.0087,0.9807,1.1149,1.3727,1.6051,1.7018,1.414,1.62,1.7,1.708,0.3,-2.9,50.1,7.5
2024-12-23,0.8009,0.9397,0.9307,1.0949,1.3915,1.6101,1.7019,1.31,1.525,1.699,1.705,0.3,-2.9,50.1,7.5
2024-12-24,0.8119,0.9296,0.9307,1.085,1.4199,1.6351,1.7166,1.321,1.489,1.695,1.6985,0.3,-2.9,50.1,7.5
2024-12-25,0.7819,0.9497,0.9907,1.1042,1.4591,1.6601,1.7365,1.365,1.516,1.69,1.693,0.3,-2.9,50.1,7.5
2024-12-26,0.8029,0.9601,1.0157,1.1409,1.437,1.6251,1.7122,1.386,1.533,1.689,1.6922,0.3,-2.9,50.1,7.5
2024-12-27,0.8205,0.968,1.0393,1.1531,1.4059,1.593,1.6929,1.388,1.74,1.686,1.69,0.3,-2.9,50.1,7.5
2024-12-30,0.9086,0.958,1.1093,1.1965,1.4413,1.6212,1.7128,1.367,1.95,1.6846,1.685,0.3,-2.9,50.1,7.5
2024-12-31,0.9091,0.9565,1.0843,1.1872,1.4152,1.5887,1.6752,1.454,1.966,1.681,1.6855,0.2,-2.5,50.3,7.1
2025-01-02,0.9539,1.0065,1.0693,1.1694,1.3976,1.5315,1.6077,1.532,1.643,1.676,1.6825,0.2,-2.5,50.3,7.1
2025-01-03,1.0014,1.0057,1.0177,1.1122,1.3409,1.4894,1.6041,1.618,1.67,1.67,1.677,0.2,-2.5,50.3,7.1
2025-01-06,1.0227,1.0289,1.0391,1.1196,1.3493,1.4924,1.5966,1.454,1.596,1.646,1.663,0.2,-2.5,50.3,7.1
2025-01-07,1.08,1.08,1.08,1.1558,1.3895,1.5022,1.6093,1.483,1.541,1.641,1.655,0.2,-2.5,50.3,7.1
2025-01-08,1.1,1.1009,1.12,1.1833,1.3948,1.4997,1.6069,1.523,1.58,1.636,1.652,0.2,-2.5,50.3,7.1
2025-01-09,1.1917,1.1967,1.17,1.2412,1.4465,1.5322,1.6368,1.547,1.632,1.631,1.645,0.2,-2.5,50.3,7.1
2025-01-10,1.2,1.2,1.1961,1.2577,1.4342,1.545,1.6338,1.643,1.692,1.63,1.643,0.2,-2.5,50.3,7.1
2025-01-13,1.41,1.41,1.2361,1.3039,1.4792,1.5675,1.6592,1.823,1.96,1.649,1.648,0.2,-2.5,50.3,7.1
2025-01-14,1.4002,1.3878,1.2161,1.2907,1.4157,1.546,1.6446,1.965,2.162,1.662,1.658,0.2,-2.5,50.3,7.1
2025-01-15,1.4,1.2615,1.2061,1.2578,1.4207,1.5486,1.633,1.832,2.117,1.668,1.6665,0.2,-2.5,50.3,7.1
2025-01-16,1.45,1.3087,1.2217,1.2803,1.4257,1.5486,1.6394,1.833,2.192,1.681,1.674,0.2,-2.5,50.3,7.1
2025-01-17,1.4251,1.3012,1.2617,1.2806,1.4307,1.5744,1.6593,1.848,2.039,1.688,1.677,0.2,-2.5,50.3,7.1
2025-01-20,1.4423,1.4388,1.3,1.3059,1.4357,1.5852,1.6747,1.835,2.013,1.6925,1.687,0.2,-2.5,50.3,7.1
2025-01-21,1.43,1.4285,1.285,1.281,1.4107,1.5656,1.6496,1.779,1.906,1.702,1.6935,0.2,-2.5,50.3,7.1
2025-01-22,1.4051,1.3764,1.285,1.281,1.4257,1.5652,1.6602,1.78,1.813,1.702,1.693,0.2,-2.5,50.3,7.1
2025-01-23,1.4135,1.3869,1.3099,1.3028,1.4557,1.585,1.6645,1.764,1.995,1.704,1.694,0.2,-2.5,50.3,7.1
2025-01-24,1.4416,1.4109,1.3399,1.3437,1.4657,1.5873,1.6565,1.77,2.078,1.705,1.697,0.2,-2.5,50.3,7.1
2025-01-26,1.4196,1.3911,1.3474,1.3337,1.4557,1.5873,1.6537,1.669,1.864,1.705,1.6995,0.2,-2.5,50.3,7.1
2025-01-27,1.3775,1.36,1.3036,1.3108,1.4124,1.5484,1.6299,1.708,1.715,1.706,1.702,0.2,-2.5,50.3,7.1
2025-02-05,1.3991,1.3606,1.2599,1.309,1.4049,1.5373,1.6207,1.793,1.844,1.708,1.707,0.1,-2.3,50.1,7.3
2025-02-06,1.3889,1.3431,1.21,1.2871,1.3791,1.5125,1.5958,1.792,1.785,1.708,1.71,0.1,-2.3,50.1,7.3
2025-02-07,1.3839,1.3094,1.2229,1.2796,1.3945,1.5224,1.6032,1.816,1.732,1.705,1.711,0.1,-2.3,50.1,7.3
2025-02-08,1.3825,1.3181,1.2271,1.2758,1.3945,1.5224,1.6057,1.769,1.634,1.703,1.712,0.1,-2.3,50.1,7.3
2025-02-10,1.4198,1.3608,1.2582,1.3092,1.4377,1.5494,1.6342,1.841,1.729,1.7,1.714,0.1,-2.3,50.1,7.3
2025-02-11,1.42,1.3661,1.2667,1.2967,1.4279,1.5396,1.6274,1.919,1.838,1.71,1.721,0.1,-2.3,50.1,7.3
2025-02-12,1.4225,1.3719,1.2671,1.3086,1.438,1.5524,1.6336,1.832,1.845,1.715,1.726,0.1,-2.3,50.1,7.3
2025-02-13,1.4196,1.3662,1.2846,1.3272,1.448,1.5625,1.6346,1.827,1.763,1.719,1.73,0.1,-2.3,50.1,7.3
2025-02-14,1.4112,1.387,1.3795,1.3747,1.4804,1.5976,1.6546,1.889,1.894,1.731,1.738,0.1,-2.3,50.1,7.3
2025-02-17,1.4997,1.4314,1.419,1.3939,1.5035,1.6218,1.6934,1.893,1.999,1.747,1.75,0.1,-2.3,50.1,7.3
2025-02-18,1.5016,1.5088,1.458,1.4289,1.5335,1.6567,1.7006,1.933,2.209,1.766,1.763,0.1,-2.3,50.1,7.3
2025-02-19,1.4962,1.5034,1.4619,1.4239,1.5029,1.6344,1.6626,1.915,1.934,1.77,1.7702,0.1,-2.3,50.1,7.3
2025-02-20,1.5003,1.5143,1.4758,1.4639,1.5379,1.6657,1.685,1.919,1.992,1.778,1.7802,0.1,-2.3,50.1,7.3
2025-02-21,1.5282,1.5288,1.4797,1.4839,1.6045,1.7028,1.72,1.931,2.139,1.787,1.7912,0.1,-2.3,50.1,7.3
2025-02-24,1.587,1.5339,1.4802,1.5239,1.6451,1.7519,1.7625,1.866,1.941,1.79,1.797,0.1,-2.3,50.1,7.3
2025-02-25,1.6281,1.5592,1.4671,1.5175,1.6222,1.7169,1.7275,1.862,2.128,1.792,1.818,0.1,-2.3,50.1,7.3
2025-02-26,1.5997,1.5644,1.4537,1.4975,1.61,1.7038,1.7251,1.875,2.131,1.812,1.8555,0.1,-2.3,50.1,7.3
2025-02-27,1.6096,1.5744,1.4974,1.5354,1.644,1.7385,1.7576,1.867,2.24,1.847,1.89,0.1,-2.3,50.1,7.3
2025-02-28,1.6096,1.5845,1.4597,1.5182,1.6041,1.6918,1.7152,1.865,2.093,1.868,1.922,0.5,-2.3,49.1,7.0
2025-03-03,1.5893,1.5634,1.4322,1.4814,1.5565,1.6572,1.6955,1.816,1.812,1.883,1.946,0.5,-2.3,49.1,7.0
2025-03-04,1.5972,1.5155,1.4397,1.4965,1.5639,1.6745,1.7079,1.686,1.718,1.892,1.9625,0.5,-2.3,49.1,7.0
2025-03-05,1.5975,1.5161,1.4447,1.5016,1.5527,1.6618,1.7083,1.755,1.751,1.908,1.975,0.5,-2.3,49.1,7.0
2025-03-06,1.6,1.5816,1.4697,1.5468,1.598,1.7117,1.7455,1.79,1.748,1.91,1.982,0.5,-2.3,49.1,7.0
